COBERTURA;ID_ENTIDAD;ID_MUNICIPIO;ANIO;MES;ID_HORA;ID_MINUTO;ID_DIA;DIASEMANA;URBANA;SUBURBANA;TIPACCID;AUTOMOVIL;CAMPASAJ;MICROBUS;PASCAMION;OMNIBUS;TRANVIA;CAMIONETA;CAMION;TRACTOR;FERROCARRI;MOTOCICLET;BICICLETA;OTROVEHIC;CAUSAACCI;CAPAROD;SEXO;ALIENTO;CINTURON;ID_EDAD;CONDMUERTO;CONDHERIDO;PASAMUERTO;PASAHERIDO;PEATMUERTO;PEATHERIDO;CICLMUERTO;CICLHERIDO;OTROMUERTO;OTROHERIDO;NEMUERTO;NEHERIDO;CLASACC;ESTATUS
Municipal;9;7;2018;1;13;15;17;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;20;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;7;2018;1;0;50;18;Jueves;Accidente en intersección;Sin accidente en esta zona;Colisión con motocicleta;1;0;0;0;0;0;0;0;0;0;1;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;38;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;7;2018;1;15;30;18;Jueves;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;21;0;0;0;1;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;7;2018;1;19;15;18;Jueves;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Mujer;Se ignora;Se ignora;45;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;7;2018;1;3;6;19;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con objeto fijo;1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;42;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;7;2018;1;7;21;20;Sábado;Accidente en intersección;Sin accidente en esta zona;Colisión con objeto fijo;1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;7;2018;1;9;30;20;Sábado;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;58;0;0;0;0;0;2;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;7;2018;1;10;22;20;Sábado;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;30;0;0;0;0;1;0;0;0;0;0;0;0;Fatal;Cifras Preliminares
Municipal;9;7;2018;1;9;45;21;Domingo;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;1;1;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;51;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;7;2018;1;1;50;22;Lunes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;46;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;7;2018;1;2;0;22;Lunes;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;1;0;0;0;0;0;0;0;Fatal;Cifras Preliminares
Municipal;9;7;2018;1;13;14;22;Lunes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;7;2018;1;14;20;22;Lunes;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;55;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;7;2018;1;17;0;24;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;44;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;7;2018;1;19;0;24;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;62;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;7;2018;1;21;0;24;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Mujer;Se ignora;Se ignora;46;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;7;2018;1;22;10;24;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con motocicleta;1;0;0;0;0;0;0;0;0;0;1;0;0;Conductor;Pavimentada;Hombre;No;Sí;60;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;7;2018;1;1;8;26;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;19;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;7;2018;1;1;20;26;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Mujer;Se ignora;Se ignora;39;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;7;2018;1;7;15;26;Viernes;Sin accidente en esta zona;Accidentes en otro camino;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;1;0;0;0;0;0;0;0;Fatal;Cifras Preliminares
Municipal;9;7;2018;1;10;40;27;Sábado;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;18;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;7;2018;1;4;40;28;Domingo;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;28;0;2;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;7;2018;1;10;40;28;Domingo;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Sí;No;20;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;7;2018;1;20;18;28;Domingo;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Se ignora;40;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;7;2018;1;4;15;30;Martes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;46;1;0;0;0;0;0;0;0;0;0;0;0;Fatal;Cifras Preliminares
Municipal;9;7;2018;1;22;30;30;Martes;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;35;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;7;2018;1;22;40;31;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;52;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;16;2018;1;4;0;5;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Se ignora;40;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;16;2018;1;7;38;9;Martes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;16;2018;1;2;36;12;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;16;2018;1;21;18;12;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;45;0;0;0;2;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;16;2018;1;2;0;13;Sábado;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;16;2018;1;12;0;16;Martes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;16;2018;1;1;11;17;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;16;2018;1;1;30;20;Sábado;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;16;2018;1;1;45;21;Domingo;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Se ignora;30;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;16;2018;1;11;0;21;Domingo;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;16;2018;1;12;25;22;Lunes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Se ignora;36;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;16;2018;1;6;0;23;Martes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;47;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;16;2018;1;4;50;26;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;16;2018;1;11;30;28;Domingo;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Se ignora;40;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;16;2018;1;0;42;29;Lunes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;39;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;16;2018;1;17;59;31;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;45;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;17;2018;1;7;10;2;Martes;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;25;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;17;2018;1;23;10;5;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;66;0;0;0;0;1;0;0;0;0;0;0;0;Fatal;Cifras Preliminares
Municipal;9;17;2018;1;8;45;8;Lunes;Accidente en intersección;Sin accidente en esta zona;Colisión con ciclista;1;0;0;0;0;0;0;0;0;0;0;1;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;40;0;0;0;0;0;0;0;1;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;17;2018;1;8;40;9;Martes;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;27;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;17;2018;1;15;15;10;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;53;0;2;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;17;2018;1;19;52;10;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);0;0;0;1;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;53;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;17;2018;1;17;0;11;Jueves;Accidente en intersección;Sin accidente en esta zona;Colisión con motocicleta;1;0;0;0;0;0;0;0;0;0;1;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;17;2018;1;17;30;11;Jueves;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;51;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;17;2018;1;9;35;12;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;17;2018;1;22;20;19;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;23;0;2;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;17;2018;1;8;0;21;Domingo;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;17;2018;1;12;0;22;Lunes;Accidente en intersección;Sin accidente en esta zona;Colisión con ciclista;1;0;0;0;0;0;0;0;0;0;0;1;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;1;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;17;2018;1;12;0;26;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;1;0;0;1;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;17;2018;1;19;15;29;Lunes;Accidente en intersección;Sin accidente en esta zona;Colisión con motocicleta;1;0;0;0;0;0;0;0;0;0;1;0;0;Conductor;Pavimentada;Mujer;Se ignora;Se ignora;44;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;15;2018;1;6;25;4;Jueves;Accidente en intersección;Sin accidente en esta zona;Colisión con motocicleta;1;0;0;0;0;0;0;0;0;0;1;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;15;2018;1;4;15;30;Martes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;15;2018;1;3;0;8;Lunes;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;15;2018;1;22;0;13;Sábado;Accidente en intersección;Sin accidente en esta zona;Colisión con objeto fijo;1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;15;2018;1;23;0;17;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;5;2018;1;14;30;1;Lunes;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;1;0;0;0;0;0;0;0;Fatal;Cifras Preliminares
Municipal;9;5;2018;1;15;51;2;Martes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;1;1;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;20;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;5;2018;1;6;30;5;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con motocicleta;1;0;0;0;0;0;0;0;0;0;1;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;1;13;3;5;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;5;2018;1;18;0;5;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;40;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;5;2018;1;5;30;6;Sábado;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;1;1;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;5;2018;1;3;40;7;Domingo;Accidente en intersección;Sin accidente en esta zona;Colisión con objeto fijo;1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;5;2018;1;11;30;7;Domingo;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;19;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;5;2018;1;12;27;7;Domingo;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;1;0;1;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;5;2018;1;16;36;8;Lunes;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;39;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;1;20;16;15;Lunes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;1;1;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;5;2018;1;8;50;16;Martes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;63;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;5;2018;1;8;58;16;Martes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Mujer;No;Sí;29;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;1;11;15;16;Martes;Accidente en intersección;Sin accidente en esta zona;Colisión con motocicleta;1;0;0;0;0;0;0;0;0;0;1;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;40;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;1;15;30;16;Martes;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;40;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;1;9;0;17;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;38;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;1;13;1;17;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;36;0;0;0;1;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;1;18;32;17;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con motocicleta;1;0;0;0;0;0;0;0;0;0;1;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;5;2018;1;19;0;17;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;40;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;1;8;30;18;Jueves;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;1;0;0;1;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;5;2018;1;15;0;18;Jueves;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;28;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;1;7;20;19;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;1;10;34;19;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;1;6;0;20;Sábado;Accidente en intersección;Sin accidente en esta zona;Colisión con motocicleta;1;0;0;0;0;0;0;0;0;0;1;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;26;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;1;1;50;21;Domingo;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;23;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
